Segment,Protein Name,Sequence Accession,Complete Genome,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name,Curation Report
4,HA,KX004130,Yes,1752,H1N1,10/13/2015,IRD:Human,USA,Connecticut,15-16,A/Connecticut/05/2015,Pass
4,HA,KU509601,Yes,1701,H1N1,10/13/2015,IRD:Human,USA,Illinois,15-16,A/Illinois/15/2015,Pass
4,HA,KU509862,Yes,1701,H1N1,10/13/2015,IRD:Human,USA,Connecticut,15-16,A/Connecticut/05/2015,Pass
4,HA,KX005628,Yes,1752,H1N1,10/19/2015,IRD:Human,USA,Michigan,15-16,A/Michigan/70/2015,Pass
4,HA,KX405955,Yes,1752,H1N1,10/19/2015,IRD:Human,USA,California,15-16,A/California/105/2015,Pass
4,HA,KY044902,Yes,1701,H1N1,10/19/2015,IRD:Human,USA,California,15-16,A/California/105/2015,Pass
4,HA,KX004194,Yes,1752,H1N1,10/19/2015,IRD:Human,USA,California,15-16,A/California/105/2015,Pass
4,HA,KX004106,Yes,1752,H1N1,10/20/2015,IRD:Human,USA,Illinois,15-16,A/Illinois/16/2015,Pass
4,HA,KU509823,Yes,1701,H1N1,10/20/2015,IRD:Human,USA,Illinois,15-16,A/Illinois/16/2015,Pass
4,HA,KX949356,Yes,1701,H1N1,10/24/2015,IRD:Human,USA,Michigan,15-16,A/Michigan/65/2015,Pass
4,HA,KU509625,Yes,1701,H1N1,10/24/2015,IRD:Human,USA,Arizona,15-16,A/Arizona/26/2015,Pass
4,HA,KU509846,Yes,1701,H1N1,10/26/2015,IRD:Human,USA,Pennsylvania,15-16,A/Pennsylvania/41/2015,Pass
4,HA,KU509838,Yes,1701,H1N1,10/26/2015,IRD:Human,USA,New York,15-16,A/New York/70/2015,Pass
4,HA,KX004122,Yes,1752,H1N1,10/26/2015,IRD:Human,USA,Pennsylvania,15-16,A/Pennsylvania/41/2015,Pass
4,HA,KU509751,Yes,1701,H1N1,10/28/2015,IRD:Human,USA,Florida,15-16,A/Florida/88/2015,Pass
4,HA,KX004154,Yes,1752,H1N1,10/28/2015,IRD:Human,USA,Florida,15-16,A/Florida/88/2015,Pass
4,HA,KX004333,Yes,1752,H1N1,10/28/2015,IRD:Human,USA,Florida,15-16,A/Florida/88/2015,Pass
4,HA,KU509870,Yes,1701,H1N1,10/28/2015,IRD:Human,USA,Ohio,15-16,A/Ohio/30/2015,Pass
4,HA,KU509743,Yes,1701,H1N1,10/29/2015,IRD:Human,USA,Illinois,15-16,A/Illinois/20/2015,Pass
4,HA,KU509735,Yes,1701,H1N1,10/29/2015,IRD:Human,USA,Illinois,15-16,A/Illinois/20/2015,Pass
4,HA,KU509791,Yes,1701,H1N1,10/31/2015,IRD:Human,USA,Illinois,15-16,A/Illinois/17/2015,Pass
4,HA,KU509879,Yes,1701,H1N1,10/31/2015,IRD:Human,USA,Illinois,15-16,A/Illinois/17/2015,Pass
4,HA,KX918436,Yes,1752,H1N1,1-11-2015,IRD:Human,USA,Michigan,15-16,A/Michigan/69/2015,Pass
4,HA,KX004186,Yes,1752,H1N1,2-11-2015,IRD:Human,USA,Alaska,15-16,A/Alaska/263/2015,Pass
4,HA,KX004699,Yes,1751,H1N1,2-11-2015,IRD:Human,USA,Alaska,15-16,A/Alaska/263/2015,Pass
4,HA,KU509767,Yes,1701,H1N1,2-11-2015,IRD:Human,USA,Alaska,15-16,A/Alaska/263/2015,Pass
4,HA,KU509815,Yes,1701,H1N1,3-11-2015,IRD:Human,USA,Michigan,15-16,A/Michigan/68/2015,Pass
4,HA,KU509633,Yes,1701,H1N1,3-11-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/28/2015,Pass
4,HA,KU509687,Yes,1701,H1N1,3-11-2015,IRD:Human,USA,Michigan,15-16,A/Michigan/68/2015,Pass
4,HA,KX949403,Yes,1751,H1N1,4-11-2015,IRD:Human,USA,Iowa,15-16,A/Iowa/53/2015,Pass
4,HA,KU509807,Yes,1701,H1N1,4-11-2015,IRD:Human,USA,Iowa,15-16,A/Iowa/53/2015,Pass
4,HA,KU509679,Yes,1701,H1N1,4-11-2015,IRD:Human,USA,Iowa,15-16,A/Iowa/53/2015,Pass
4,HA,KX949386,Yes,1751,H1N1,4-11-2015,IRD:Human,USA,Iowa,15-16,A/Iowa/53/2015,Pass
4,HA,KX004178,Yes,1752,H1N1,4-11-2015,IRD:Human,USA,Iowa,15-16,A/Iowa/53/2015,Pass
4,HA,KX004162,Yes,1752,H1N1,5-11-2015,IRD:Human,USA,Arkansas,15-16,A/Arkansas/10/2015,Pass
4,HA,KU509799,Yes,1701,H1N1,5-11-2015,IRD:Human,USA,Arkansas,15-16,A/Arkansas/10/2015,Pass
4,HA,KU509759,Yes,1701,H1N1,5-11-2015,IRD:Human,USA,Arkansas,15-16,A/Arkansas/10/2015,Pass
4,HA,KX004364,Yes,1752,H1N1,6-11-2015,IRD:Human,USA,California,15-16,A/California/102/2015,Pass
4,HA,KX004114,Yes,1752,H1N1,6-11-2015,IRD:Human,USA,Virginia,15-16,A/Virginia/297/2015,Pass
4,HA,KX004571,Yes,1752,H1N1,6-11-2015,IRD:Human,USA,Virginia,15-16,A/Virginia/297/2015,Pass
4,HA,KU509775,Yes,1701,H1N1,6-11-2015,IRD:Human,USA,California,15-16,A/California/102/2015,Pass
4,HA,KX004707,Yes,1751,H1N1,6-11-2015,IRD:Human,USA,California,15-16,A/California/102/2015,Pass
4,HA,MK733084,Yes,1752,H1N1,6-11-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/30535_01_TR1/2015,Pass
4,HA,KU509831,Yes,1701,H1N1,6-11-2015,IRD:Human,USA,Virginia,15-16,A/Virginia/297/2015,Pass
4,HA,KY044550,Yes,1701,H1N1,8-11-2015,IRD:Human,USA,Colorado,15-16,A/Colorado/17/2015,Pass
4,HA,KU589308,Yes,1752,H1N1,8-11-2015,IRD:Human,USA,Colorado,15-16,A/Colorado/17/2015,Pass
4,HA,KX005098,Yes,1752,H1N1,9-11-2015,IRD:Human,USA,Florida,15-16,A/Florida/83/2015,Pass
4,HA,KX005474,Yes,1752,H1N1,9-11-2015,IRD:Human,USA,Florida,15-16,A/Florida/83/2015,Pass
4,HA,KU509609,Yes,1701,H1N1,9-11-2015,IRD:Human,USA,Illinois,15-16,A/Illinois/21/2015,Pass
4,HA,MK733108,Yes,1752,H1N1,10-11-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/4489_04/2015,Pass
4,HA,KX005542,Yes,1753,H1N1,11-11-2015,IRD:Human,USA,Louisiana,15-16,A/Louisiana/10/2015,Pass
4,HA,MK733100,Yes,1752,H1N1,12-11-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/30589_01_TR1/2015,Ambig-Seq 
4,HA,MK733092,Yes,1701,H1N1,12-11-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/30577_01_TR1/2015,Pass
4,HA,KU509727,Yes,1701,H1N1,12-11-2015,IRD:Human,USA,Colorado,15-16,A/Colorado/18/2015,Pass
4,HA,MK733124,Yes,1701,H1N1,11/13/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6469_01_TR2/2015,Pass
4,HA,KU509617,Yes,1701,H1N1,11/16/2015,IRD:Human,USA,Illinois,15-16,A/Illinois/23/2015,Pass
4,HA,KX004049,Yes,1752,H1N1,11/16/2015,IRD:Human,USA,Minnesota,15-16,A/Minnesota/49/2015,Pass
4,HA,MK733132,Yes,1730,H1N1,11/16/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6670_10/2015,Pass
4,HA,KY044555,Yes,1701,H1N1,11/17/2015,IRD:Human,USA,Minnesota,15-16,A/Minnesota/48/2015,Pass
4,HA,KX004057,Yes,1752,H1N1,11/17/2015,IRD:Human,USA,Minnesota,15-16,A/Minnesota/50/2015,Pass
4,HA,KU589347,Yes,1752,H1N1,11/17/2015,IRD:Human,USA,Minnesota,15-16,A/Minnesota/48/2015,Pass
4,HA,MK733020,No,1730,H1N1,11/18/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/7825_06/2015,Pass
4,HA,MK733156,Yes,1730,H1N1,11/18/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6931_09/2015,Pass
4,HA,MK733116,Yes,1752,H1N1,11/18/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6351_01_TR2/2015,Pass
4,HA,MK733073,No,1752,H1N1,11/18/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6676_01_TR1/2015,Pass
4,HA,KU509671,Yes,1701,H1N1,11/21/2015,IRD:Human,USA,Colorado,15-16,A/Colorado/22/2015,Pass
4,HA,KX004170,Yes,1752,H1N1,11/21/2015,IRD:Human,USA,Illinois,15-16,A/Illinois/24/2015,Pass
4,HA,MK732992,No,1734,H1N1,11/21/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6454_14/2015,Ambig-Seq 
4,HA,KU509599,Yes,1701,H1N1,11/22/2015,IRD:Human,USA,Colorado,15-16,A/Colorado/20/2015,Pass
4,HA,KU589386,Yes,1752,H1N1,11/22/2015,IRD:Human,USA,Pennsylvania,15-16,A/Pennsylvania/47/2015,Pass
4,HA,KU509582,Yes,1701,H1N1,11/22/2015,IRD:Human,USA,Colorado,15-16,A/Colorado/20/2015,Pass
4,HA,MK733180,Yes,1752,H1N1,11/23/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8877_04/2015,Pass
4,HA,MK733140,Yes,1752,H1N1,11/24/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6807_17/2015,Pass
4,HA,KX004372,Yes,1752,H1N1,11/25/2015,IRD:Human,USA,Wisconsin,15-16,A/Wisconsin/88/2015,Pass
4,HA,CY256722,Yes,1752,H1N1,11/25/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8583_02/2015,Pass
4,HA,KX004380,Yes,1752,H1N1,11/25/2015,IRD:Human,USA,Wisconsin,15-16,A/Wisconsin/89/2015,Pass
4,HA,KU589354,Yes,1752,H1N1,11/25/2015,IRD:Human,USA,Maryland,15-16,A/Maryland/20/2015,Pass
4,HA,KY044909,Yes,1701,H1N1,11/25/2015,IRD:Human,USA,Wisconsin,15-16,A/Wisconsin/88/2015,Pass
4,HA,KU589362,Yes,1752,H1N1,11/26/2015,IRD:Human,USA,West Virginia,15-16,A/West Virginia/25/2015,Pass
4,HA,KU589339,Yes,1753,H1N1,11/26/2015,IRD:Human,USA,California,15-16,A/California/115/2015,Pass
4,HA,CY256738,Yes,1752,H1N1,11/26/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8346_01/2015,Pass
4,HA,CY256730,Yes,1752,H1N1,11/26/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6186_05/2015,Pass
4,HA,KU509590,Yes,1701,H1N1,11/26/2015,IRD:Human,USA,Massachusetts,15-16,A/Massachusetts/30/2015,Pass
4,HA,KY044561,Yes,1701,H1N1,11/26/2015,IRD:Human,USA,Massachusetts,15-16,A/Massachusetts/30/2015,Pass
4,HA,CY256762,Yes,1730,H1N1,11/27/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/5826_03/2015,Pass
4,HA,CY256770,Yes,1752,H1N1,11/27/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8663_06/2015,Pass
4,HA,CY256778,Yes,1752,H1N1,11/27/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8746_02/2015,Pass
4,HA,CY256746,Yes,1752,H1N1,11/27/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8721_05/2015,Pass
4,HA,CY256754,Yes,1752,H1N1,11/27/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/7602_07/2015,Pass
4,HA,KX005713,Yes,1752,H1N1,11/28/2015,IRD:Human,USA,Illinois,15-16,A/Illinois/25/2015,Pass
4,HA,KU589394,Yes,1752,H1N1,11/28/2015,IRD:Human,USA,Pennsylvania,15-16,A/Pennsylvania/48/2015,Pass
4,HA,KX005266,Yes,1752,H1N1,11/28/2015,IRD:Human,USA,New York,15-16,A/New York/74/2015,Pass
4,HA,KX005518,Yes,1753,H1N1,11/29/2015,IRD:Human,USA,Louisiana,15-16,A/Louisiana/09/2015,Pass
4,HA,KX004265,Yes,1753,H1N1,11/30/2015,IRD:Human,USA,Washington,15-16,A/Washington/67/2015,Pass
4,HA,KX005641,Yes,1752,H1N1,11/30/2015,IRD:Human,USA,New York,15-16,A/New York/75/2015,Pass
4,HA,KX004619,Yes,1751,H1N1,1-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/40/2015,Pass
4,HA,CY256802,Yes,1752,H1N1,2-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8367_01/2015,Pass
4,HA,KX004273,Yes,1752,H1N1,2-12-2015,IRD:Human,USA,California,15-16,A/California/116/2015,Pass
4,HA,CY256794,Yes,1752,H1N1,2-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/7912_09/2015,Pass
4,HA,KU589370,Yes,1752,H1N1,2-12-2015,IRD:Human,USA,Alabama,15-16,A/Alabama/13/2015,Pass
4,HA,KX408851,Yes,1753,H1N1,2-12-2015,IRD:Human,USA,Nevada,15-16,A/Nevada/44/2015,Pass
4,HA,CY256786,Yes,1752,H1N1,2-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8111_07/2015,Pass
4,HA,KU589402,Yes,1752,H1N1,2-12-2015,IRD:Human,USA,Pennsylvania,15-16,A/Pennsylvania/49/2015,Pass
4,HA,CY208125,No,1701,H1N1,2-12-2015,IRD:Human,USA,Nevada,15-16,A/Nevada/4892/2015,Pass
4,HA,CY256826,Yes,1752,H1N1,3-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8827_09/2015,Pass
4,HA,KU589378,Yes,1752,H1N1,3-12-2015,IRD:Human,USA,Montana,15-16,A/Montana/35/2015,Pass
4,HA,KX004396,Yes,1752,H1N1,3-12-2015,IRD:Human,USA,New Hampshire,15-16,A/New Hampshire/43/2015,Pass
4,HA,KX004404,Yes,1752,H1N1,3-12-2015,IRD:Human,USA,New Hampshire,15-16,A/New Hampshire/43/2015,Pass
4,HA,CY256810,Yes,1752,H1N1,3-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/4466_13/2015,Pass
4,HA,KU589332,Yes,1752,H1N1,4-12-2015,IRD:Human,USA,Florida,15-16,A/Florida/92/2015,Pass
4,HA,KX408923,Yes,1752,H1N1,4-12-2015,IRD:Human,USA,Illinois,15-16,A/Illinois/29/2015,Pass
4,HA,KX004351,Yes,1752,H1N1,4-12-2015,IRD:Human,USA,New Hampshire,15-16,A/New Hampshire/44/2015,Pass
4,HA,KX004416,Yes,1752,H1N1,4-12-2015,IRD:Human,USA,New Hampshire,15-16,A/New Hampshire/44/2015,Pass
4,HA,CY256818,Yes,1752,H1N1,4-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8736_01/2015,Pass
4,HA,KX004422,Yes,1752,H1N1,5-12-2015,IRD:Human,USA,New Hampshire,15-16,A/New Hampshire/45/2015,Pass
4,HA,KX919516,Yes,1752,H1N1,6-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/49/2015,Pass
4,HA,KX004065,Yes,1752,H1N1,6-12-2015,IRD:Human,USA,Delaware,15-16,A/Delaware/45/2015,Pass
4,HA,KX406099,Yes,1753,H1N1,6-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/49/2015,Pass
4,HA,CY208136,No,1701,H1N1,7-12-2015,IRD:Human,USA,Nevada,15-16,A/Nevada/4903/2015,Pass
4,HA,KX408115,Yes,1753,H1N1,7-12-2015,IRD:Human,USA,Washington,15-16,A/Washington/63/2015,Pass
4,HA,KU589316,Yes,1753,H1N1,7-12-2015,IRD:Human,USA,Washington,15-16,A/Washington/63/2015,Pass
4,HA,KX406083,Yes,1753,H1N1,7-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/47/2015,Pass
4,HA,CY256834,Yes,1752,H1N1,7-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/4303_11/2015,Pass
4,HA,KX004739,Yes,1751,H1N1,7-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/37/2015,Pass
4,HA,KX004746,Yes,1751,H1N1,7-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/38/2015,Pass
4,HA,KX004430,Yes,1752,H1N1,7-12-2015,IRD:Human,USA,Nevada,15-16,A/Nevada/43/2015,Pass
4,HA,KX004731,Yes,1752,H1N1,8-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/36/2015,Pass
4,HA,KX004563,Yes,1751,H1N1,8-12-2015,IRD:Human,USA,Massachusetts,15-16,A/Massachusetts/31/2015,Pass
4,HA,KX004530,Yes,1752,H1N1,8-12-2015,IRD:Human,USA,Colorado,15-16,A/Colorado/26/2015,Pass
4,HA,KX004388,Yes,1752,H1N1,8-12-2015,IRD:Human,USA,Wisconsin,15-16,A/Wisconsin/90/2015,Pass
4,HA,CY256842,Yes,1730,H1N1,8-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/5304_11/2015,Pass
4,HA,CY256850,Yes,1752,H1N1,8-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6322_06/2015,Pass
4,HA,CY256858,Yes,1730,H1N1,8-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8672_09/2015,Pass
4,HA,CY208135,No,1701,H1N1,8-12-2015,IRD:Human,USA,Nevada,15-16,A/Nevada/4902/2015,Pass
4,HA,CY208137,No,1701,H1N1,8-12-2015,IRD:Human,USA,Nevada,15-16,A/Nevada/4904/2015,Pass
4,HA,CY208134,No,1701,H1N1,8-12-2015,IRD:Human,USA,Nevada,15-16,A/Nevada/4901/2015,Pass
4,HA,KX004073,Yes,1752,H1N1,8-12-2015,IRD:Human,USA,Colorado,15-16,A/Colorado/25/2015,Pass
4,HA,KX004754,Yes,1752,H1N1,8-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/39/2015,Pass
4,HA,KU589324,Yes,1752,H1N1,9-12-2015,IRD:Human,USA,Wisconsin,15-16,A/Wisconsin/91/2015,Pass
4,HA,KU517808,Yes,1701,H1N1,9-12-2015,IRD:Human,USA,Florida,15-16,A/Gainesville/01/2015,Pass
4,HA,KU589411,Yes,1701,H1N1,9-12-2015,IRD:Human,USA,Wisconsin,15-16,A/Wisconsin/91/2015,Pass
4,HA,KX004627,Yes,1751,H1N1,9-12-2015,IRD:Human,USA,California,15-16,A/California/129/2015,Pass
4,HA,MK733172,Yes,1701,H1N1,9-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8689_07/2015,Pass
4,HA,MK733004,No,1752,H1N1,10-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6538_13/2015,Pass
4,HA,KX919508,Yes,1752,H1N1,10-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/45/2015,Pass
4,HA,KX919524,Yes,1752,H1N1,10-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/50/2015,Pass
4,HA,KX406107,Yes,1753,H1N1,10-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/50/2015,Pass
4,HA,CY256866,Yes,1752,H1N1,10-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6245_06/2015,Pass
4,HA,KX005986,Yes,1753,H1N1,10-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/55/2015,Pass
4,HA,KX406075,Yes,1752,H1N1,10-12-2015,IRD:Human,USA,Arizona,15-16,A/Arizona/45/2015,Pass
4,HA,KX408195,Yes,1752,H1N1,11-12-2015,IRD:Human,USA,Tennessee,15-16,A/Tennessee/23/2015,Pass
4,HA,KX004316,Yes,1752,H1N1,11-12-2015,IRD:Human,USA,Michigan,15-16,A/Michigan/79/2015,Pass
4,HA,KX004493,Yes,1752,H1N1,11-12-2015,IRD:Human,USA,Tennessee,15-16,A/Tennessee/23/2015,Pass
4,HA,KX004437,Yes,1752,H1N1,12-12-2015,IRD:Human,USA,New Mexico,15-16,A/New Mexico/29/2015,Pass
4,HA,KX408123,Yes,1752,H1N1,12-12-2015,IRD:Human,USA,New Mexico,15-16,A/New Mexico/29/2015,Pass
4,HA,KX004249,Yes,1752,H1N1,12-12-2015,IRD:Human,USA,Maryland,15-16,A/Maryland/21/2015,Pass
4,HA,CY256874,Yes,1752,H1N1,12-12-2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8154_07/2015,Pass
4,HA,KX004994,Yes,1752,H1N1,12-12-2015,IRD:Human,USA,Oregon,15-16,A/Oregon/28/2015,Pass
4,HA,KX005002,Yes,1752,H1N1,12-12-2015,IRD:Human,USA,Oregon,15-16,A/Oregon/29/2015,Pass
4,HA,KX005978,Yes,1752,H1N1,12/13/2015,IRD:Human,USA,Arizona,15-16,A/Arizona/46/2015,Pass
4,HA,KX005994,Yes,1752,H1N1,12/13/2015,IRD:Human,USA,Arizona,15-16,A/Arizona/56/2015,Pass
4,HA,KX405963,Yes,1752,H1N1,12/14/2015,IRD:Human,USA,Michigan,15-16,A/Michigan/73/2015,Pass
4,HA,KX004233,Yes,1752,H1N1,12/14/2015,IRD:Human,USA,Connecticut,15-16,A/Connecticut/07/2015,Pass
4,HA,CY256882,Yes,1752,H1N1,12/14/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6116_05/2015,Pass
4,HA,KX004554,Yes,1752,H1N1,12/14/2015,IRD:Human,USA,Colorado,15-16,A/Colorado/30/2015,Pass
4,HA,KU589300,Yes,1752,H1N1,12/14/2015,IRD:Human,USA,Indiana,15-16,A/Indiana/30/2015,Pass
4,HA,KX004485,Yes,1752,H1N1,12/14/2015,IRD:Human,USA,Tennessee,15-16,A/Tennessee/22/2015,Pass
4,HA,KX005737,Yes,1752,H1N1,12/14/2015,IRD:Human,USA,Pennsylvania,15-16,A/Pennsylvania/54/2015,Pass
4,HA,KX004257,Yes,1752,H1N1,12/14/2015,IRD:Human,USA,Idaho,15-16,A/Idaho/33/2015,Pass
4,HA,KX004501,Yes,1752,H1N1,12/14/2015,IRD:Human,USA,Indiana,15-16,A/Indiana/33/2015,Pass
4,HA,KY044921,No,1752,H1N1,12/14/2015,IRD:Human,USA,Michigan,15-16,A/Michigan/72/2015,Pass
4,HA,KY044602,Yes,1752,H1N1,12/14/2015,IRD:Human,USA,Pennsylvania,15-16,A/Pennsylvania/54/2015,Pass
4,HA,KX949236,Yes,1752,H1N1,12/14/2015,IRD:Human,USA,Colorado,15-16,A/Colorado/30/2015,Pass
4,HA,KX004293,Yes,1752,H1N1,12/15/2015,IRD:Human,USA,Minnesota,15-16,A/Minnesota/53/2015,Pass
4,HA,KX004587,Yes,1752,H1N1,12/15/2015,IRD:Human,USA,Nevada,15-16,A/Nevada/40/2015,Pass
4,HA,KX004538,Yes,1752,H1N1,12/16/2015,IRD:Human,USA,Idaho,15-16,A/Idaho/34/2015,Pass
4,HA,KX004579,Yes,1752,H1N1,12/16/2015,IRD:Human,USA,Utah,15-16,A/Utah/17/2015,Pass
4,HA,CY256890,Yes,1752,H1N1,12/16/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6464_43/2015,Pass
4,HA,KX004300,Yes,1752,H1N1,12/16/2015,IRD:Human,USA,Michigan,15-16,A/Michigan/74/2015,Pass
4,HA,MK733164,Yes,1761,H1N1,12/16/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/8625_11/2015,Flag-CDS
4,HA,KX004445,Yes,1752,H1N1,12/16/2015,IRD:Human,USA,Maryland,15-16,A/Maryland/22/2015,Pass
4,HA,KX004098,Yes,1752,H1N1,12/16/2015,IRD:Human,USA,Iowa,15-16,A/Iowa/55/2015,Pass
4,HA,KY044530,Yes,1752,H1N1,12/16/2015,IRD:Human,USA,Utah,15-16,A/Utah/17/2015,Pass
4,HA,KX005753,Yes,1752,H1N1,12/17/2015,IRD:Human,USA,Idaho,15-16,A/Idaho/35/2015,Pass
4,HA,KX005825,Yes,1752,H1N1,12/17/2015,IRD:Human,USA,Minnesota,15-16,A/Minnesota/56/2015,Pass
4,HA,KX004241,Yes,1752,H1N1,12/17/2015,IRD:Human,USA,Connecticut,15-16,A/Connecticut/08/2015,Pass
4,HA,CY256898,Yes,1752,H1N1,12/17/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6447_07/2015,Pass
4,HA,KX004217,Yes,1752,H1N1,12/17/2015,IRD:Human,USA,Nevada,15-16,A/Nevada/41/2015,Pass
4,HA,CY256906,Yes,1752,H1N1,12/17/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/7297_07/2015,Pass
4,HA,MK733188,Yes,1732,H1N1,12/17/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/IIIn_15_0364_01NT/2015,Pass
4,HA,CY208132,No,1701,H1N1,12/17/2015,IRD:Human,USA,Nevada,15-16,A/Nevada/4899/2015,Pass
4,HA,CY208133,No,1701,H1N1,12/18/2015,IRD:Human,USA,Nevada,15-16,A/Nevada/4900/2015,Pass
4,HA,KX004202,Yes,1752,H1N1,12/18/2015,IRD:Human,USA,Montana,15-16,A/Montana/37/2015,Pass
4,HA,KX005458,Yes,1752,H1N1,12/18/2015,IRD:Human,USA,Georgia,15-16,A/Georgia/16/2015,Pass
4,HA,KX004453,Yes,1752,H1N1,12/18/2015,IRD:Human,USA,Maryland,15-16,A/Maryland/23/2015,Pass
4,HA,MK733148,Yes,1732,H1N1,12/19/2015,IRD:Human,Nicaragua,-N/A-,-N/A-,A/Nicaragua/6850_12/2015,Pass
4,HA,KX005306,Yes,1752,H1N1,12/19/2015,IRD:Human,USA,Montana,15-16,A/Montana/38/2015,Pass
4,HA,KX005154,Yes,1752,H1N1,12/19/2015,IRD:Human,USA,Georgia,15-16,A/Georgia/15/2015,Pass
4,HA,KX004281,Yes,1752,H1N1,12/19/2015,IRD:Human,USA,Florida,15-16,A/Florida/99/2015,Pass
4,HA,KY044584,Yes,1752,H1N1,12/19/2015,IRD:Human,USA,Georgia,15-16,A/Georgia/15/2015,Pass
4,HA,KX005250,Yes,1752,H1N1,12/20/2015,IRD:Human,USA,South Dakota,15-16,A/South Dakota/41/2015,Pass
4,HA,KX004286,Yes,1752,H1N1,12/20/2015,IRD:Human,USA,Florida,15-16,A/Florida/100/2015,Pass
4,HA,KX004683,Yes,1751,H1N1,12/21/2015,IRD:Human,USA,Idaho,15-16,A/Idaho/39/2015,Pass
4,HA,KX004667,Yes,1751,H1N1,12/21/2015,IRD:Human,USA,Idaho,15-16,A/Idaho/36/2015,Pass
4,HA,KX005338,Yes,1752,H1N1,12/21/2015,IRD:Human,USA,Virginia,15-16,A/Virginia/298/2015,Pass
4,HA,KX005566,Yes,1752,H1N1,12/21/2015,IRD:Human,USA,Michigan,15-16,A/Michigan/71/2015,Pass
4,HA,KX005130,Yes,1752,H1N1,12/21/2015,IRD:Human,USA,Virginia,15-16,A/Virginia/298/2015,Pass
4,HA,KX004324,Yes,1752,H1N1,12/21/2015,IRD:Human,USA,Michigan,15-16,A/Michigan/80/2015,Pass
